Trip_ID,Pickup_DateTime,Drop_DateTime,Pickup_Location,Drop_Location,City,Fare_Amount,Payment_Type
T001622,2024-09-05 08:01:00,2024-09-05 08:26:00,Wakad,MG Road,Pune,302.21,Cash
T002564,2024-09-08 15:43:00,2024-09-08 16:13:00,Secunderabad,University of Hyderabad,Hyderabad,409.37,Online
T005649,2024-09-17 08:04:00,2024-09-17 09:14:00,Andheri,Hotel,Mumbai,610.54,Online
T006713,2024-09-07 08:35:00,2024-09-07 09:22:00,Adyar,Fort St George,Chennai,-0.5,Cash
T003303,2024-09-11 20:29:00,2024-09-11 21:24:00,IGI Airport,Metro Station,Delhi,810.85,Online
T005669,2024-09-17 07:49:00,2024-09-17 09:03:00,Dadar,Market,Mumbai,527.86,Online
T003376,2024-09-11 18:19:00,2024-09-11 19:29:00,Kothrud,Ruby Hall Clinic,Pune,652.35,Cash
T002213,2024-09-07 23:32:00,2024-09-08 00:32:00,Gurgaon,Chandni Chowk,Delhi,428.32,Cash
T001587,2024-09-05 11:59:00,2024-09-05 13:18:00,Indiranagar,Commercial Street,Bangalore,261.76,Online
T003549,2024-09-12 18:55:00,2024-09-12 19:16:00,Aundh,MG Road,Pune,179.2,Online
T001876,2024-09-06 09:47:00,2024-09-06 11:01:00,Jubilee Hills,Laad Bazaar,Hyderabad,954.23,Online
T000947,2024-09-03 12:34:00,2024-09-03 13:25:00,Powai,Hotel,Mumbai,640.15,Online
T000401,2024-09-01 07:45:00,2024-09-01 08:01:00,Dwarka,Lotus Temple,Delhi,652.77,Cash
T006178,2024-09-18 19:53:00,2024-09-18 20:55:00,Kukatpally,Laad Bazaar,Hyderabad,349.94,Online
T002600,2024-09-08 21:04:00,2024-09-08 22:09:00,Deccan,Phoenix Mall,Pune,630.18,Online
T001226,2024-09-04 09:14:00,2024-09-04 10:27:00,Rohini,Metro Station,Delhi,666.64,Online
T000404,2024-09-01 19:01:00,2024-09-01 19:29:00,Janakpuri,India Gate,Delhi,729.07,Online
T006350,2024-09-19 18:06:00,2024-09-19 19:15:00,Deccan,Phoenix Mall,Pune,572.02,Cash
T002422,2024-09-08 15:43:00,2024-09-08 16:57:00,Viman Nagar,Shaniwar Wada,Pune,353.75,Online
T000591,2024-09-02 22:29:00,2024-09-02 22:39:00,FC Road,Shaniwar Wada,Pune,341.99,Online
T001342,2024-09-04 06:37:00,2024-09-04 07:04:00,Hadapsar,Pashan Lake,Pune,376.04,Cash
T005328,2024-09-16 15:35:00,2024-09-16 16:02:00,Wakad,Shaniwar Wada,Pune,338.7,Online
T000522,2024-09-02 09:30:00,2024-09-02 10:49:00,Banjara Hills,Apollo Hospitals,Hyderabad,417.02,Online
T006108,2024-09-18 03:06:00,2024-09-18 03:34:00,Indiranagar,Commercial Street,Bangalore,543.71,Online
T004912,2024-09-15 08:51:00,2024-09-15 10:13:00,Thane,University,Mumbai,1075.25,Online
T001905,2024-09-06 19:20:00,2024-09-06 20:11:00,MG Road,UB City Mall,Bangalore,726.46,Online
T005249,2024-09-16 09:36:00,2024-09-16 09:50:00,Velachery,Pondy Bazaar,Chennai,496.98,Cash
T005384,2024-09-16 18:27:00,2024-09-16 19:48:00,Lajpat Nagar,Shopping Mall,Delhi,886.83,Online
T005828,2024-09-17 18:16:00,2024-09-17 19:04:00,Banjara Hills,Apollo Hospitals,Hyderabad,513.19,Cash
T004356,2024-09-14 08:06:00,2024-09-14 09:25:00,OMR,Fort St George,Chennai,1715.1,Online
T003118,2024-09-10 17:25:00,2024-09-10 18:06:00,Pune Airport,MG Road,Pune,371.2,Online
T003199,2024-09-10 22:33:00,2024-09-10 23:24:00,Kurla,Office Complex,Mumbai,743.65,Cash
T005722,2024-09-17 09:17:00,2024-09-17 09:39:00,Mylapore,Apollo Hospital,Chennai,197.17,Cash
T002030,2024-09-06 13:30:00,2024-09-06 13:50:00,Lajpat Nagar,AIIMS,Delhi,521.37,Online
T000252,2024-09-01 03:18:00,2024-09-01 04:16:00,Andheri,Station,Mumbai,757.09,Cash
T000199,2024-09-01 16:50:00,2024-09-01 18:00:00,Dadar,Office Complex,Mumbai,630.4,Cash
T005874,2024-09-18 03:48:00,2024-09-18 05:05:00,Kempegowda Airport,ITC Gardenia,Bangalore,731.33,Cash
T006677,2024-09-15 00:57:00,2024-09-15 01:39:00,Powai,Hospital,Mumbai,-90.61714216903017,Online
T001886,2024-09-06 01:39:00,2024-09-06 02:08:00,Worli,Station,Mumbai,635.26,Online
T002373,2024-09-07 15:45:00,2024-09-07 16:12:00,IGI Airport,Red Fort,Delhi,428.69,Cash
T004231,2024-09-13 19:09:00,2024-09-13 19:20:00,MG Road,ITC Gardenia,Bangalore,988.61,Online
T000269,2024-09-01 10:34:00,2024-09-01 11:42:00,Adyar,Fort St George,Chennai,754.67,Cash
T003353,2024-09-11 14:01:00,2024-09-11 15:28:00,Viman Nagar,Phoenix Mall,Pune,611.54,Cash
T001053,2024-09-03 18:42:00,2024-09-03 19:40:00,Wakad,JW Marriott,Pune,690.8,Online
T003664,2024-09-12 15:51:00,2024-09-12 16:26:00,Adyar,IIT Madras,Chennai,330.89,Online
T002849,2024-09-09 15:57:00,2024-09-09 17:15:00,LB Nagar,University of Hyderabad,Hyderabad,445.31,Online
T004105,2024-09-13 08:48:00,2024-09-13 09:12:00,Baner,Shaniwar Wada,Pune,352.1,Online
T003623,2024-09-12 15:02:00,2024-09-12 15:28:00,Wakad,Rajiv Gandhi IT Park,Pune,275.47,Online
T006083,2024-09-18 03:27:00,2024-09-18 03:40:00,Connaught Place,Tech Park,Delhi,433.59,Online
T004266,2024-09-13 20:30:00,2024-09-13 21:13:00,Kothrud,Pashan Lake,Pune,420.14,Cash
T005080,2024-09-15 08:38:00,2024-09-15 09:01:00,Karol Bagh,Lotus Temple,Delhi,547.51,Online
T000121,2024-09-01 16:11:00,2024-09-01 16:43:00,Begumpet,University of Hyderabad,Hyderabad,420.62,Online
T006186,2024-09-19 16:31:00,2024-09-19 17:08:00,Downtown,Station,Mumbai,531.57,Online
T006584,2024-09-20 15:56:00,2024-09-20 16:20:00,Chennai Airport,Marina Beach,Chennai,295.3,Cash
T004082,2024-09-13 08:46:00,2024-09-13 09:44:00,Downtown,Office Complex,Mumbai,728.72,Online
T000464,2024-09-02 15:17:00,2024-09-02 15:39:00,Jubilee Hills,Apollo Hospitals,Hyderabad,451.33,Online
T003497,2024-09-11 23:42:00,2024-09-12 01:07:00,Kukatpally,University of Hyderabad,Hyderabad,974.1,Online
T004595,2024-09-14 14:15:00,2024-09-14 15:15:00,T Nagar,Express Avenue,Chennai,857.5,Online
T004201,2024-09-13 17:03:00,2024-09-13 17:48:00,Begumpet,Laad Bazaar,Hyderabad,569.55,Cash
T006409,2024-09-19 19:08:00,2024-09-19 20:19:00,Pune Airport,COEP Campus,Pune,526.58,Cash
T002513,2024-09-08 16:15:00,2024-09-08 16:48:00,Kothrud,COEP Campus,Pune,390.2,Online
T001884,2024-09-06 16:04:00,2024-09-06 16:35:00,Banashankari,UB City Mall,Bangalore,292.22,Online
T003779,2024-09-12 09:39:00,2024-09-12 10:19:00,MG Road,Victoria Hospital,Bangalore,321.09,Online
T001571,2024-09-05 10:58:00,2024-09-05 11:40:00,Guindy,Express Avenue,Chennai,350.29,Online
T004969,2024-09-15 18:55:00,2024-09-15 19:07:00,Adyar,IT Corridor,Chennai,168.82,Cash
T001195,2024-09-04 23:51:00,2024-09-05 00:52:00,Begumpet,HITEC City,Hyderabad,581.99,Cash
T005730,2024-09-17 18:58:00,2024-09-17 19:27:00,Dwarka,Lotus Temple,Delhi,457.65,Online
T005686,2024-09-17 19:30:00,2024-09-17 19:47:00,Chennai Airport,Express Avenue,Chennai,347.58,Online
T005598,2024-09-17 19:13:00,2024-09-17 20:16:00,Malleshwaram,UB City Mall,Bangalore,965.7,Online
T005728,2024-09-17 18:28:00,2024-09-17 19:08:00,Jayanagar,ITC Gardenia,Bangalore,984.06,Cash
T002391,2024-09-08 09:21:00,2024-09-08 10:25:00,Worli,Station,Mumbai,1224.25,Online
T001781,2024-09-06 08:32:00,2024-09-06 09:44:00,Adyar,Chepauk Stadium,Chennai,670.84,Online
T001687,2024-09-05 22:38:00,2024-09-05 23:38:00,Kondapur,Laad Bazaar,Hyderabad,302.24,Online
T003010,2024-09-10 23:02:00,2024-09-10 23:19:00,Wakad,Pashan Lake,Pune,266.63,Online
T002747,2024-09-09 07:44:00,2024-09-09 08:55:00,Begumpet,University of Hyderabad,Hyderabad,796.83,Online
T001897,2024-09-06 11:49:00,2024-09-06 12:36:00,Banashankari,Chinnaswamy Stadium,Bangalore,812.15,Online
T004350,2024-09-14 18:06:00,2024-09-14 18:53:00,Airport,Stadium,Mumbai,432.27,Online
T000795,2024-09-03 19:12:00,2024-09-03 20:17:00,IGI Airport,Chandni Chowk,Delhi,896.86,Cash
T000745,2024-09-03 14:47:00,2024-09-03 15:09:00,Andheri,Market,Mumbai,566.74,Online
T004175,2024-09-13 18:10:00,2024-09-13 19:38:00,Mylapore,Marina Beach,Chennai,732.08,Cash
T000330,2024-09-01 07:30:00,2024-09-01 07:48:00,Adyar,Fort St George,Chennai,417.53,Online
T000423,2024-09-01 18:23:00,2024-09-01 19:47:00,Banashankari,Commercial Street,Bangalore,686.3,Online
T004681,2024-09-14 05:56:00,2024-09-14 06:54:00,Kempegowda Airport,Victoria Hospital,Bangalore,799.81,Online
T005580,2024-09-17 16:02:00,2024-09-17 17:07:00,Kempegowda Airport,Victoria Hospital,Bangalore,922.22,Cash
T001938,2024-09-06 09:12:00,2024-09-06 09:57:00,Velachery,Chepauk Stadium,Chennai,297.7,Online
T002720,2024-09-09 21:00:00,2024-09-09 21:59:00,Adyar,Express Avenue,Chennai,379.16,Online
T004043,2024-09-13 19:37:00,2024-09-13 20:21:00,Wakad,Aga Khan Palace,Pune,416.75,Cash
T002299,2024-09-07 19:18:00,2024-09-07 20:20:00,Electronic City,Chinnaswamy Stadium,Bangalore,562.67,Online
T006406,2024-09-19 06:33:00,2024-09-19 07:01:00,Downtown,Stadium,Mumbai,568.31,Cash
T005481,2024-09-17 16:51:00,2024-09-17 17:31:00,Koregaon Park,COEP Campus,Pune,295.11,Online
T000780,2024-09-03 11:03:00,2024-09-03 12:25:00,Guindy,Pondy Bazaar,Chennai,510.93,Cash
T003291,2024-09-10 19:51:00,2024-09-10 21:06:00,Vasant Kunj,Red Fort,Delhi,514.4,Online
T006492,2024-09-20 20:27:00,2024-09-20 20:42:00,Downtown,Market,Mumbai,247.25,Cash
T001327,2024-09-04 18:19:00,2024-09-04 19:33:00,Dwarka,Shopping Mall,Delhi,1482.87,Online
T001040,2024-09-03 04:41:00,2024-09-03 05:28:00,Baner,Aga Khan Palace,Pune,376.99,Online
T003501,2024-09-11 09:34:00,2024-09-11 09:50:00,Aundh,Aga Khan Palace,Pune,328.95,Online
T003581,2024-09-12 08:22:00,2024-09-12 09:36:00,Kurla,University,Mumbai,499.29,Online
T001428,2024-09-04 17:39:00,2024-09-04 17:57:00,Hadapsar,Shaniwar Wada,Pune,360.2,Cash
T006331,2024-09-19 17:45:00,2024-09-19 18:09:00,Aundh,COEP Campus,Pune,345.12,Online
T004559,2024-09-14 06:50:00,2024-09-14 07:32:00,Colaba,Hospital,Mumbai,586.74,Online
T006597,2024-09-20 06:16:00,2024-09-20 07:15:00,Banjara Hills,ITC Kakatiya,Hyderabad,651.51,Online
T005352,2024-09-16 19:29:00,2024-09-16 20:11:00,Adyar,IT Corridor,Chennai,613.19,Online
T003205,2024-09-10 17:49:00,2024-09-10 19:00:00,HSR Layout,Chinnaswamy Stadium,Bangalore,709.94,Cash
T004587,2024-09-14 20:25:00,2024-09-14 21:46:00,Rajiv Gandhi Airport,Forum Mall,Hyderabad,250.16,Online
T006285,2024-09-19 17:09:00,2024-09-19 18:09:00,Adyar,Express Avenue,Chennai,812.4,Online
T006578,2024-09-20 07:28:00,2024-09-20 08:16:00,Pune Airport,Phoenix Mall,Pune,608.39,Online
T003352,2024-09-11 17:09:00,2024-09-11 17:37:00,Janakpuri,India Gate,Delhi,360.62,Cash
T003908,2024-09-12 23:56:00,2024-09-13 00:31:00,Secunderabad,Charminar,Hyderabad,398.64,Online
T000058,2024-09-01 19:15:00,2024-09-01 20:32:00,IGI Airport,Chandni Chowk,Delhi,556.26,Cash
T002572,2024-09-08 12:12:00,2024-09-08 13:01:00,Adyar,Pondy Bazaar,Chennai,574.67,Online
T004844,2024-09-15 10:08:00,2024-09-15 11:22:00,FC Road,Rajiv Gandhi IT Park,Pune,539.28,Online
T004882,2024-09-15 09:40:00,2024-09-15 10:28:00,Mylapore,Pondy Bazaar,Chennai,752.73,Online
T001355,2024-09-04 11:03:00,2024-09-04 12:29:00,Banjara Hills,Laad Bazaar,Hyderabad,690.7,Online
T000142,2024-09-01 09:51:00,2024-09-01 10:07:00,Banjara Hills,Golconda Fort,Hyderabad,493.32,Cash
T005922,2024-09-18 19:55:00,2024-09-18 20:53:00,Tambaram,Marina Beach,Chennai,1358.36,Online
T004716,2024-09-15 10:44:00,2024-09-15 11:05:00,Secunderabad,Golconda Fort,Hyderabad,179.76,Cash
T001881,2024-09-06 17:30:00,2024-09-06 17:49:00,Koregaon Park,COEP Campus,Pune,449.03,Online
T006462,2024-09-20 17:00:00,2024-09-20 18:25:00,HSR Layout,Commercial Street,Bangalore,1002.42,Online
T006660,2024-09-18 06:19:00,2024-09-18 07:38:00,Porur,Fort St George,Chennai,-0.5,Cash
T005141,2024-09-16 08:33:00,2024-09-16 10:01:00,Porur,Fort St George,Chennai,509.21,Cash
T003124,2024-09-10 02:18:00,2024-09-10 03:33:00,Adyar,Express Avenue,Chennai,574.19,Cash
T006448,2024-09-20 16:16:00,2024-09-20 16:38:00,Kothrud,Shaniwar Wada,Pune,260.1,Online
T002990,2024-09-10 22:20:00,2024-09-10 23:00:00,Guindy,Pondy Bazaar,Chennai,406.03,Cash
T004608,2024-09-14 10:56:00,2024-09-14 11:58:00,Banjara Hills,Laad Bazaar,Hyderabad,376.0,Cash
T001865,2024-09-06 17:45:00,2024-09-06 18:57:00,Colaba,Hospital,Mumbai,493.44,Online
T000633,2024-09-03 12:03:00,2024-09-03 12:55:00,Rajiv Gandhi Airport,HITEC City,Hyderabad,437.29,Online
T002824,2024-09-09 07:05:00,2024-09-09 08:30:00,Noida,Metro Station,Delhi,353.86,Online
T000589,2024-09-02 10:45:00,2024-09-02 11:08:00,Chennai Airport,Express Avenue,Chennai,368.09,Cash
T003509,2024-09-11 17:12:00,2024-09-11 18:37:00,Gachibowli,HITEC City,Hyderabad,553.33,Online
T000634,2024-09-03 09:07:00,2024-09-03 09:28:00,OMR,Taj Coromandel,Chennai,1077.89,Online
T001223,2024-09-04 18:20:00,2024-09-04 18:58:00,HSR Layout,KR Market,Bangalore,299.73,Online
T003980,2024-09-13 17:35:00,2024-09-13 18:10:00,Thane,Hotel,Mumbai,704.12,Online
T002543,2024-09-08 07:23:00,2024-09-08 07:50:00,Noida,DU Campus,Delhi,643.3,Online
T004218,2024-09-13 07:51:00,2024-09-13 08:36:00,Anna Nagar,Taj Coromandel,Chennai,640.42,Online
T001409,2024-09-04 18:47:00,2024-09-04 20:01:00,Downtown,Beach,Mumbai,529.62,Online
T000296,2024-09-01 05:06:00,2024-09-01 06:27:00,Malleshwaram,UB City Mall,Bangalore,895.46,Cash
T001573,2024-09-05 08:02:00,2024-09-05 09:19:00,HSR Layout,Manyata Tech Park,Bangalore,978.52,Online
T000198,2024-09-01 18:00:00,2024-09-01 18:12:00,T Nagar,IT Corridor,Chennai,405.77,Cash
T003685,2024-09-12 20:21:00,2024-09-12 21:42:00,Anna Nagar,Central Station,Chennai,562.34,Online
T003054,2024-09-10 12:20:00,2024-09-10 12:47:00,Rajiv Gandhi Airport,Forum Mall,Hyderabad,342.87,Online
T005356,2024-09-16 09:57:00,2024-09-16 11:25:00,Indiranagar,KR Market,Bangalore,854.79,Online
T006711,2024-09-04 06:02:00,2024-09-04 07:03:00,Baner,MG Road,Pune,-91.04708253139715,Online
T001968,2024-09-06 19:10:00,2024-09-06 20:19:00,Wakad,Rajiv Gandhi IT Park,Pune,502.87,Online
T006162,2024-09-18 17:20:00,2024-09-18 18:41:00,Kempegowda Airport,UB City Mall,Bangalore,566.29,Online
T002024,2024-09-06 13:22:00,2024-09-06 13:34:00,Tambaram,Central Station,Chennai,250.06,Online
T000485,2024-09-02 10:17:00,2024-09-02 11:11:00,Velachery,Marina Beach,Chennai,296.81,Cash
T003261,2024-09-10 14:57:00,2024-09-10 15:42:00,Jayanagar,Cubbon Park,Bangalore,339.34,Online
T006388,2024-09-19 20:09:00,2024-09-19 21:16:00,Gachibowli,Laad Bazaar,Hyderabad,2068.01,Online
T003183,2024-09-10 17:57:00,2024-09-10 19:06:00,Begumpet,Secunderabad Station,Hyderabad,306.57,Online
T002197,2024-09-07 09:21:00,2024-09-07 10:34:00,Connaught Place,DU Campus,Delhi,677.4,Online
T004435,2024-09-14 20:43:00,2024-09-14 21:35:00,Kempegowda Airport,IISc Campus,Bangalore,1083.79,Online
T002384,2024-09-08 23:08:00,2024-09-09 00:02:00,Rohini,Tech Park,Delhi,669.74,Online
T001751,2024-09-06 09:33:00,2024-09-06 10:38:00,Karol Bagh,India Gate,Delhi,1344.99,Online
T006704,2024-09-13 18:29:00,2024-09-13 19:16:00,IGI Airport,Lotus Temple,Delhi,-43.26263612803773,Online
T000528,2024-09-02 21:27:00,2024-09-02 21:50:00,MG Road,Victoria Hospital,Bangalore,383.97,Online
T001569,2024-09-05 11:10:00,2024-09-05 12:30:00,Bandra,Stadium,Mumbai,883.92,Cash
T005455,2024-09-17 15:35:00,2024-09-17 15:54:00,Kempegowda Airport,ITC Gardenia,Bangalore,579.24,Online
T005992,2024-09-18 21:28:00,2024-09-18 21:42:00,Noida,Chandni Chowk,Delhi,440.89,Online
T005725,2024-09-17 07:13:00,2024-09-17 08:43:00,Airport,Office Complex,Mumbai,623.18,Online
T004985,2024-09-15 03:18:00,2024-09-15 04:20:00,Noida,Shopping Mall,Delhi,599.3,Cash
T003969,2024-09-13 18:08:00,2024-09-13 19:35:00,Downtown,Market,Mumbai,752.94,Online
T001822,2024-09-06 07:09:00,2024-09-06 07:58:00,Kukatpally,Charminar,Hyderabad,593.72,Online
T000885,2024-09-03 06:17:00,2024-09-03 06:54:00,IGI Airport,Tech Park,Delhi,211.64,Online
T002607,2024-09-08 08:33:00,2024-09-08 09:59:00,Begumpet,Charminar,Hyderabad,511.17,Online
T000376,2024-09-01 20:46:00,2024-09-01 21:17:00,Kukatpally,Golconda Fort,Hyderabad,324.85,Online
T004556,2024-09-14 18:17:00,2024-09-14 19:16:00,Downtown,Beach,Mumbai,983.68,Online
T004310,2024-09-13 20:30:00,2024-09-13 20:46:00,Electronic City,Commercial Street,Bangalore,1002.78,Online
T003826,2024-09-12 21:46:00,2024-09-12 23:12:00,Bandra,Hotel,Mumbai,499.57,Online
T002542,2024-09-08 14:00:00,2024-09-08 15:07:00,Banjara Hills,Forum Mall,Hyderabad,563.72,Online
T001453,2024-09-04 20:36:00,2024-09-04 21:40:00,MG Road,UB City Mall,Bangalore,630.72,Online
T001132,2024-09-04 09:10:00,2024-09-04 10:34:00,Banashankari,ITC Gardenia,Bangalore,578.97,Online
T002211,2024-09-07 10:45:00,2024-09-07 12:08:00,Koramangala,ITC Gardenia,Bangalore,474.43,Online
T004570,2024-09-14 18:58:00,2024-09-14 19:33:00,Velachery,Express Avenue,Chennai,507.84,Online
T001017,2024-09-03 20:44:00,2024-09-03 22:01:00,FC Road,COEP Campus,Pune,540.29,Online
T003231,2024-09-10 18:24:00,2024-09-10 19:36:00,Kondapur,Apollo Hospitals,Hyderabad,1497.32,Online
T002419,2024-09-08 08:48:00,2024-09-08 09:42:00,Rajiv Gandhi Airport,Lumbini Park,Hyderabad,497.65,Online
T000629,2024-09-03 23:42:00,2024-09-04 00:42:00,Kurla,Market,Mumbai,297.59,Online
T000029,2024-09-01 20:24:00,2024-09-01 21:48:00,Guindy,Pondy Bazaar,Chennai,490.62,Online
T000206,2024-09-01 00:08:00,2024-09-01 00:39:00,Banashankari,IISc Campus,Bangalore,578.54,Online
T003240,2024-09-10 10:53:00,2024-09-10 11:52:00,Porur,Central Station,Chennai,772.11,Cash
T001535,2024-09-05 15:53:00,2024-09-05 16:43:00,Kurla,Office Complex,Mumbai,535.86,Online
T004004,2024-09-13 18:45:00,2024-09-13 19:39:00,Indiranagar,Lalbagh,Bangalore,940.07,Online
T004933,2024-09-15 07:49:00,2024-09-15 08:14:00,HSR Layout,UB City Mall,Bangalore,459.55,Online
T003793,2024-09-12 18:33:00,2024-09-12 19:04:00,OMR,Central Station,Chennai,374.82,Cash
T005177,2024-09-16 07:33:00,2024-09-16 08:02:00,OMR,IIT Madras,Chennai,224.37,Cash
T000089,2024-09-01 08:37:00,2024-09-01 09:00:00,Koregaon Park,Aga Khan Palace,Pune,397.83,Online
T000862,2024-09-03 21:50:00,2024-09-03 22:41:00,Kukatpally,Charminar,Hyderabad,446.37,Online
T001936,2024-09-06 20:21:00,2024-09-06 21:31:00,Aundh,Aga Khan Palace,Pune,1560.77,Cash
T003861,2024-09-12 17:02:00,2024-09-12 18:29:00,Andheri,Beach,Mumbai,788.56,Online
T003427,2024-09-11 16:32:00,2024-09-11 17:02:00,Viman Nagar,MG Road,Pune,314.69,Cash
T003502,2024-09-11 01:04:00,2024-09-11 01:45:00,Mylapore,IT Corridor,Chennai,374.6,Online
T005172,2024-09-16 18:52:00,2024-09-16 20:13:00,Karol Bagh,Red Fort,Delhi,517.19,Online
T002610,2024-09-08 18:56:00,2024-09-08 20:19:00,Dwarka,Red Fort,Delhi,1014.62,Online
T002558,2024-09-08 16:51:00,2024-09-08 18:04:00,Malleshwaram,Commercial Street,Bangalore,510.24,Online
T000963,2024-09-03 21:54:00,2024-09-03 22:12:00,Begumpet,Apollo Hospitals,Hyderabad,287.35,Online
T001802,2024-09-06 20:53:00,2024-09-06 21:49:00,Mylapore,Central Station,Chennai,1004.07,Online
T006059,2024-09-18 09:53:00,2024-09-18 10:35:00,Tambaram,Marina Beach,Chennai,447.42,Online
T000561,2024-09-02 22:23:00,2024-09-02 23:27:00,Airport,Office Complex,Mumbai,543.8,Online
T003415,2024-09-11 01:19:00,2024-09-11 02:05:00,Worli,Hotel,Mumbai,540.08,Online
T000175,2024-09-01 08:54:00,2024-09-01 10:23:00,Tambaram,Apollo Hospital,Chennai,726.96,Cash
T004573,2024-09-14 20:11:00,2024-09-14 21:08:00,IGI Airport,DU Campus,Delhi,832.12,Online
T000893,2024-09-03 10:41:00,2024-09-03 11:04:00,Whitefield,UB City Mall,Bangalore,388.95,Online
T005391,2024-09-16 09:30:00,2024-09-16 10:40:00,T Nagar,Marina Beach,Chennai,722.27,Online
T004722,2024-09-15 17:38:00,2024-09-15 18:27:00,Baner,Pune Station,Pune,444.87,Online
T001699,2024-09-05 18:34:00,2024-09-05 19:57:00,Viman Nagar,COEP Campus,Pune,1074.5,Cash
T006565,2024-09-20 17:15:00,2024-09-20 18:39:00,Jubilee Hills,Golconda Fort,Hyderabad,586.76,Cash
T003007,2024-09-10 17:43:00,2024-09-10 18:17:00,Gachibowli,HITEC City,Hyderabad,452.08,Online
T000409,2024-09-01 02:17:00,2024-09-01 02:34:00,Kukatpally,Lumbini Park,Hyderabad,456.77,Cash
T001615,2024-09-05 16:55:00,2024-09-05 17:18:00,Banashankari,IISc Campus,Bangalore,378.87,Online
T006703,2024-09-09 19:55:00,2024-09-09 20:51:00,Powai,University,Mumbai,-0.5,Cash
T002829,2024-09-09 12:58:00,2024-09-09 13:20:00,Baner,Pune Station,Pune,110.56,Cash
T005513,2024-09-17 09:01:00,2024-09-17 10:11:00,Andheri,Hospital,Mumbai,857.68,Online
T003085,2024-09-10 17:52:00,2024-09-10 18:09:00,Bandra,University,Mumbai,442.2,Online
T000548,2024-09-02 09:55:00,2024-09-02 10:45:00,Banjara Hills,Forum Mall,Hyderabad,559.57,Online
T000658,2024-09-03 13:48:00,2024-09-03 15:04:00,Aundh,MG Road,Pune,480.99,Online
T000063,2024-09-01 20:26:00,2024-09-01 21:49:00,Secunderabad,ITC Kakatiya,Hyderabad,787.93,Cash
T005311,2024-09-16 08:34:00,2024-09-16 09:53:00,Gurgaon,Metro Station,Delhi,911.52,Online
T002238,2024-09-07 19:35:00,2024-09-07 20:20:00,Electronic City,ITC Gardenia,Bangalore,557.69,Online
T000041,2024-09-01 17:28:00,2024-09-01 18:10:00,Hadapsar,Pashan Lake,Pune,373.38,Online
T000371,2024-09-01 21:37:00,2024-09-01 22:59:00,Malleshwaram,Lalbagh,Bangalore,651.71,Cash
T002002,2024-09-06 12:19:00,2024-09-06 13:25:00,Malleshwaram,IISc Campus,Bangalore,685.75,Cash
T003968,2024-09-13 21:54:00,2024-09-13 22:26:00,Koregaon Park,Shaniwar Wada,Pune,265.36,Cash
T004228,2024-09-13 08:59:00,2024-09-13 10:06:00,LB Nagar,Charminar,Hyderabad,485.66,Online
T005480,2024-09-17 02:52:00,2024-09-17 03:41:00,Downtown,Station,Mumbai,665.85,Cash
T004734,2024-09-15 19:11:00,2024-09-15 19:27:00,Malleshwaram,Commercial Street,Bangalore,415.74,Online
T006487,2024-09-20 14:54:00,2024-09-20 15:35:00,Anna Nagar,Marina Beach,Chennai,418.45,Online
T004357,2024-09-14 14:51:00,2024-09-14 16:03:00,Pune Airport,Shaniwar Wada,Pune,396.24,Online
T001393,2024-09-04 15:57:00,2024-09-04 17:20:00,Chennai Airport,Apollo Hospital,Chennai,626.35,Online
T006118,2024-09-18 15:51:00,2024-09-18 17:13:00,Jubilee Hills,Golconda Fort,Hyderabad,562.91,Online
T005625,2024-09-17 14:59:00,2024-09-17 15:32:00,Kothrud,Pashan Lake,Pune,428.52,Online
T002259,2024-09-07 15:43:00,2024-09-07 17:05:00,Malleshwaram,Manyata Tech Park,Bangalore,707.33,Online
T004838,2024-09-15 18:04:00,2024-09-15 18:46:00,Thane,Market,Mumbai,558.63,Cash
T000613,2024-09-02 21:38:00,2024-09-02 22:33:00,Velachery,IIT Madras,Chennai,496.66,Online
T004296,2024-09-13 10:07:00,2024-09-13 10:48:00,Deccan,Ruby Hall Clinic,Pune,437.38,Cash
T004325,2024-09-13 06:22:00,2024-09-13 06:42:00,Thane,Market,Mumbai,486.66,Cash
T005699,2024-09-17 14:06:00,2024-09-17 15:25:00,Karol Bagh,India Gate,Delhi,691.93,Online
T004242,2024-09-13 23:08:00,2024-09-14 00:14:00,Indiranagar,Victoria Hospital,Bangalore,560.99,Cash
T004099,2024-09-13 06:08:00,2024-09-13 06:39:00,LB Nagar,ITC Kakatiya,Hyderabad,496.6,Online
T000549,2024-09-02 17:43:00,2024-09-02 18:50:00,Jayanagar,IISc Campus,Bangalore,598.22,Cash
T000583,2024-09-02 09:14:00,2024-09-02 10:22:00,Colaba,Beach,Mumbai,562.68,Cash
T004643,2024-09-14 18:23:00,2024-09-14 19:20:00,LB Nagar,Lumbini Park,Hyderabad,496.29,Online
T004467,2024-09-14 13:12:00,2024-09-14 13:59:00,Velachery,Fort St George,Chennai,682.45,Online
T000392,2024-09-01 20:33:00,2024-09-01 21:32:00,Tambaram,Express Avenue,Chennai,702.0,Cash
T000855,2024-09-03 09:41:00,2024-09-03 10:58:00,HSR Layout,KR Market,Bangalore,477.21,Cash
